id	H vs not-H
ID117294	1
ID112062	1
06_MS3	1
08_5288	1
08_7904	1
11_0429	1
10_MS3120	1
11_MS958_1	1
10_MS129	1
CGY_HR_066	1
09_MS3448	1
06_MS1233	1
CGY_HR_022	1
CGY_HR_080	1
CHR_139	1
11_3275	1
11_3347	1
11_4756	1
ER3246	1
07_0672	1
08_6315	1
06_4634	1
11_MS958_2	1
QEII_7_2012	1
10_MS2058	1
10_MS2740	1
CHR_116	1
11_4149	1
08_4694	1
CHR_090	1
10_MS3209	1
CGY_HR_253	1
09_MS3134	1
CGY_HR_258	1
05_S1880	1
05_S2417	1
10_7002	1
11_3910	1
10_MS1248	1
11_MS3056	1
06_7514	1
CGY_HR_016	1
10_MS994	1
ER2579	1
02ER0908	1
11_2683	1
11_5468	1
11_5777	1
09_MS562	1
ID108668	1
ID114678	1
ID108485	1
ID108631	1
ID108773	1
ID109031	1
ID109157	1
ID109244	1
ID110521	1
ID113058	1
ID108669	1
ER4137	1
ID104922	1
08_1841	1
07_MS1025	1
09_MS2419	1
CHR_030	1
11_3551	1
11_4252	1
06_MS852	1
11_2968	1
ID113871	1
04_S1732	1
06_3383	1
06_7865	1
08_0513	1
06_1880	1
06_5789	1
06_6558	1
06_3384	1
CHRB_1986	1
CHRB_1939	1
03ER4488	1
BCC_71	1
CHR_143	1
CHRB_1599	1
06_MS1418	1
02ER3161	1
02ER1874	1
05_S1423	1
CHR_121	1
CHR_049	1
04_S2251	1
04_S2285	1
05_S2989	1
CHRB_1661	1
08_MS253	1
06_MS1875	1
06_MS2163	1
07_MS856	1
03ER5059	1
CGY_HR_009	1
CGY_HR_020	1
CGY_HR_046	1
CGY_HR_058	1
CGY_HR_059	1
CGY_HR_071	1
CGY_HR_220	1
CHR_014	1
CHR_015	1
CHR_048	1
CHR_053	1
CHR_083	1
CHR_091	1
CHR_154	1
11_2473	1
10_4520	1
11_4533	1
10_8540	1
ER2377	1
07_1935	1
06_7864	1
07_4268	1
06_2273	1
06_4731	1
07_5321	1
07_MS1084	1
08_MS2799	1
09_MS1034	1
09_MS1889	1
10_MS2707	1
11_MS1372	1
11_MS1843	1
CHRB_1152	1
CHRB_1662	1
CHRB_1694	1
CHRB_1695	1
CHRB_1697	1
05_S1556	1
05_S2191	1
08_MS2299	1
09_MS1841	1
10_MS1925	1
10_MS2493	1
CHRB_1183	1
CHRB_1184	1
CHRB_1196	1
CHRB_1272	1
CHRB_1273	1
CHRB_1696	1
CHRB_3262	1
CHRB_3284	1
CGY_HR_100	1
CHR_131	1
CGY_HR_065	1
09_MS1843	1
08_MS744	1
CGY_HR_229	1
BCC_34	1
CHR_060	1
09_MS1840	1
06_2171	1
CHRB_1692	1
03ER1609	1
CHRB_3299	1
06_MS176	1
06_MS566	1
04_S1840	1
BCC_18	1
CHRB_1182	1
03ER3042	1
03ER5016	1
07_MS1286	1
08_MS2239	1
04_S1232	1
04_S1233	1
11_7488	1
CHR_168	1
05_S1636	1
04_S1808	1
04_S1966	1
CHRB_1225	1
CHRB_1110	1
06_MS1583	1
10_5613	1
CHRB_553	1
CHRB_552	1
04_S1915	1
CHR_142	1
CHRB_1136	1
CHR_036	1
CHR_133	1
10_MS1810	1
10_MS2267	1
10_MS3611	1
CHRB_3228	1
CHRB_3229	1
CHRB_361	1
08_MS2149	1
CGY_HR_005	1
CHR_183	1
ER4855	1
11_3550	1
11_4251	1
ER2695	1
ER2903	1
ER4764	1
07_0971	1
07_1493	1
07_4077	1
08_1680	1
06_3245	1
06_3569	1
07_3321	1
08_MS1376	1
10_MS2577	1
10_MS2606	1
CHRB_173	1
CHRB_174	1
CHRB_185	1
CHRB_2512	1
CHRB_2580	1
CHRB_2598	1
CHRB_2599	1
CHRB_2661	1
CHR_180	1
06_MS1495	1
04_S1205	1
04_S2654	1
05_S3101	1
06_MS845	1
09_MS276	1
09_MS3088	1
CHRB_234	1
ER2904	1
08_MS183	1
05_S2477	1
CGY_HR_209	1
CGY_HR_214	1
10_5612	1
CHRB_593	1
CHRB_594	1
CHRB_595	1
CHRB_1559	1
CHRB_171	1
CHRB_554	1
06_3351	1
09_MS3626	1
11_MS51	1
09_MS3110	1
CHRB_3470	1
CHRB_3492	1
06_MS669	1
03ER0795	1
CGY_HR_117	1
CHRB_1576	1
CHRB_2589	1
CHRB_2591	1
CGY_HR_030	1
CGY_HR_104	1
CGY_HR_106	1
10_3872	1
11_6292	1
07_1875	1
06_7515	1
09_MS264	1
09_MS299	1
10_MS2288	1
11_MS1793	1
CHRB_1560	1
CHRB_1562	1
CHRB_1563	1
CHRB_1624	1
CHRB_1631	1
CHRB_1769	1
CHRB_2562	1
CHRB_2579	1
CHRB_2590	1
CHRB_2619	1
CHRB_519	1
CHRB_624	1
CHRB_636	1
CHRB_726	1
CHRB_785	1
VRH_3_2012	1
ER2983	1
CHRB_2593	1
02ER6439	1
11_4459	1
ER0477	1
CGY_HR_125	1
CGY_HR_147	1
CGY_HR_126	1
CHR_012	1
CHRB_614	1
CHRB_1597	1
CHRB_1600	1
CHRB_1623	1
08_MS2721	1
09_MS3142	1
CHRB_1632	1
CHRB_1598	1
CHRB_2545	1
CHRB_728	1
CHRB_729	1
CHRB_1561	1
CHRB_1565	1
CHRB_1567	1
CHRB_727	1
09_MS172	1
CHRB_2594	1
06_MS2497	1
08_MS1835	1
07_MS53	1
07_MS546	1
05_S1581	1
CHRB_3493	1
11_7514	1
LRC_No1	1
04_S1882	1
CHRB_2613	1
CHRB_1601	1
CHRB_2390	1
CHRB_2391	1
CHRB_3483	1
CHRB_1621	1
CHRB_981	1
CHRB_513	1
03ER3500	1
08_MS2243	1
07_5842	1
10_3874	1
CGY_HR_204	1
CGY_HR_219	1
10_5010	1
02ER4399	1
ER4850	1
DIST1_1_2012	1
06_3130	1
11_0173	1
10_6540	1
CHRB_1327	1
CGY_HR_042	1
11_6044	1
BCC_12	1
08_7015	1
11_MS2246	1
CGY_HR_166	1
08_4605	1
BCC_24	1
06_7330	1
10_MS1664	1
05_S2451	1
06_5724	1
BCC_85	1
CHR_164	1
11_5599	1
08_MS3630	1
06_MS830	1
BCC_37	1
03ER3968	1
04_S980B	1
CHR_005	1
CHR_006	1
04_S980A	1
10_MS2595	1
04_S1312	1
10_MS1120	1
CGY_HR_019	1
CHRB_1277	1
CHRB_1319	1
CRH_2_2012	1
06_4012	1
QEII_16_2012	1
04_S1082	1
04_S2640	1
CHRB_1000	1
CHRB_1009	1
CHRB_1361	1
CHRB_587	1
CHRB_588	1
CHRB_830	1
04_S2297	1
CHRB_1001	1
CHRB_1003	1
CHRB_1336	1
CHRB_1352	1
CHRB_1355	1
CHRB_2785	1
CHRB_1291	1
CHRB_672	1
CHRB_1276	1
CHRB_1366	1
08_MS2403	1
08_MS2404	1
CHRB_1295	1
CHRB_1297	1
CHRB_1298	1
CHRB_1302	1
11_4751	1
CHRB_1292	1
CHRB_1320	1
CHRB_1337	1
CHRB_1294	1
CHRB_1296	1
CHRB_1301	1
CHRB_1303	1
CHRB_1318	1
CHRB_1477	1
CHRB_1509	1
CHRB_1510	1
CHRB_1330	1
CHRB_1357	1
CHRB_2891	1
CHRB_1306	1
CHRB_1309	1
CHRB_1326	1
CHRB_1353	1
CHRB_1358	1
CHRB_1363	1
CHRB_1364	1
CHRB_1365	1
CHRB_1706	1
CHRB_1328	1
CHRB_1329	1
CHRB_1356	1
CHRB_1359	1
CHRB_1360	1
CHRB_1362	1
CHRB_1305	1
CHRB_1338	1
CHRB_649	1
CHRB_1508	1
CHRB_606	1
08_MS2811	1
CHRB_1495	1
CHRB_1686	1
BCC_65	1
CGY_HR_043	1
10_MS3223	1
CHRB_1491	1
CHRB_1507	1
02ER6483	1
CGY_HR_052	1
CHR_010	1
CHR_123	1
10_7000	1
07_0549	1
07_0675	1
07_2173	1
08_MS2408	1
09_MB2956	1
09_MS3557	1
09_MS557	1
10_MS1489	1
11_MS1678_2	1
CHRB_1339	1
CHRB_1340	1
CHRB_1341	1
CHRB_1375	1
CHRB_1377	1
CHRB_2839	1
04_S969	1
CHRB_1687	1
CHRB_604	1
CHRB_605	1
06_MS468	1
CHRB_1278	1
CHRB_1280	1
CHRB_1282	1
CHRB_1283	1
CHRB_1689	1
CHRB_1731	1
CHRB_648	1
CHRB_651	1
03ER0747	1
CHRB_1699	1
06_MS2188	1
CHR_004	1
BCC_38	1
CGY_HR_047	1
BCC_77	1
CHRB_2789	1
CHRB_2889	1
CHRB_1688	1
CGY_HR_145	1
08_MS1926	1
CHRB_597	1
CHRB_632	1
CHRB_1279	1
CHRB_1293	1
CHRB_607	1
CHRB_1284	1
11_MS2362	1
11_MS2931	1
CHRB_1325	1
CHRB_1732	1
CHRB_1698	1
CHRB_1304	1
BCC_63	1
11_MS2447	1
CGY_HR_038	1
ER2270	1
10_4114	1
10_7679	1
ER3733	1
07_0219	1
07_4269	1
09_MS1956	1
09_MS1985	1
QEII_8_2012	1
10_7682	1
CHR_088	1
CHRB_1216	1
04_S2280	1
04_S2291	1
02ER3228	1
16_ER3372	1
17_ER3428	1
ER3372	1
ER3428	1
07_3508	1
08_MS2105	1
CHRB_1013	1
CHRB_1112	1
QEII_34_2012	1
QEII_36_2012	1
08_4459	1
VRH_8_2012	1
CHRB_1017_2	1
CHRB_1022	1
CHRB_1033	1
CHRB_1035	1
CHRB_1042	1
CHRB_1032	1
CHRB_1031	1
CHRB_1099	1
CHRB_1148	1
CHRB_1149	1
CHRB_1102	1
CHRB_1106	1
CHRB_1137	1
CHRB_1147	1
CHRB_1199	1
CHR_054	1
ER2809	1
10_7680	1
09_MS2715	1
11_MS1854	1
VRH_4_2012	1
CHR_050	1
08_4471	1
08_7902	1
CGY_HR_111	1
CGY_HR_167	1
ER4583	1
04_S3286	1
CHRB_838	1
CHRB_694	1
05_S1255	1
05_S1686	1
03ER4245	1
03ER5234	1
CHR_114	1
CHR_135	1
11_0285	1
ER3619	1
07_3509	1
06_MS2284	1
08_MS1467	1
CHRB_274	1
06_MS169	1
CHRB_388	1
CHRB_1625	1
CHRB_1626	1
CHRB_1652	1
CHRB_1635	1
CHRB_1653	1
11_MS1331_1	1
11_MS1331_2	1
BCC_93	1
CHRB_1634	1
CHRB_158	1
09_MS2727	1
11_MS2248	1
11_MS2252	1
11_MS3058	1
CHRB_118	1
10_MS2201	1
CHRB_121	1
08_MS2182	1
09_MS1898	1
09_MS2555	1
09_MS3471	1
10_MS2228	1
10_MS483	1
CHRB_1116	1
11_MS2453	1
09_MS2442	1
CHRB_1436	1
CHRB_1132	1
CHRB_561	1
10_MS1556	1
CHRB_1133	1
CHRB_1143	1
CHRB_1144	1
CHRB_1174	1
CHRB_120	1
CHRB_122	1
CHRB_170	1
CHRB_191	1
CHRB_192	1
CHRB_195	1
CHRB_2648	1
CHRB_2673	1
CHRB_3333	1
CHRB_3334	1
CHRB_3339	1
CHRB_590	1
10_MS2028	1
CHRB_2647	1
02ER4457	1
BCC_17	1
BCC_50	1
NCTC_13255	1
11_2044	1
11_3212	1
10_5009	1
10_5012	1
ER4320	1
06_5264	1
CHR_161	1
11_MS2767	1
11_5041	1
ER3247	1
06_6453	1
07_1009	1
08_5602	1
07_4429	1
CGY_HR_202	1
CGY_HR_079	1
10_4472	1
CGY_HR_212	1
05_S1648	1
CGY_HR_179	1
CGY_HR_196	1
ER3714	1
BCC_40	1
BCC_44	1
BCC_43	1
CGY_HR_256	1
06_MS25	1
03ER4837	1
07_MS1060	1
07_MS1113	1
10_MS1952	1
CHRB_2478	1
CHRB_2451	1
CHRB_2452	1
CHRB_2486	1
CHRB_2460	1
CHRB_2477	1
CHRB_2464	1
11_MS2430	1
10_MS2381	1
07_3324	1
CGY_HR_187	1
CGY_HR_191	1
CGY_HR_192	1
CGY_HR_194	1
CGY_HR_210	1
08_4695	1
11_5600	1
QEII_37_2012	1
BCC_75	1
BCC_84	1
ER3803	1
08_5286	1
08_2640	1
07_3854	1
06_4009	1
09_MS1976	1
10_MS1909	1
DIST6_2_2012	1
02ER3486	1
1_ER4374	1
CGY_HR_084	1
CGY_HR_102	1
CGY_HR_113	1
CGY_HR_116	1
CGY_HR_118	1
CGY_HR_128	1
CGY_HR_133	1
ER4374	1
11_2045	1
10_5081	1
11_5384	1
11_5776	1
10_6541	1
11_6678	1
06_3352	1
06_4911	1
07_3322	1
07_3647	1
07_3853	1
07_4076	1
07_7786	1
08_5176	1
08_6160	1
08_6877	1
08_7016	1
08_7017	1
06_MS2169	1
08_MS1695	1
CHRB_610	1
CHRB_621	1
CRH_1_2012	1
DIST8_1_2012	1
QEII_1_2012	1
02ER5926	1
08_4464	1
08_4699	1
08_4456	1
08_4460	1
08_4461	1
08_4462	1
08_4463	1
08_4465	1
08_4466	1
08_4467	1
08_4468	1
08_4469	1
08_4470	1
08_4472	1
08_4473	1
08_4474	1
08_4475	1
08_4476	1
08_4477	1
08_4603	1
08_4696	1
08_4697	1
08_4698	1
08_4700	1
08_MS2045	1
05_S2391B	1
CHRB_1086	1
CHRB_556	1
CHRB_549	1
CHRB_550	1
CHRB_994	1
CHRB_1084	1
06_MS3834	1
BCC_41	1
CGY_HR_230	1
CHR_055	1
08_MS2044	1
ER3651	1
03ER2885	1
CGY_HR_193	1
CGY_HR_207	1
03ER2032	1
ER4885	1
04_S1971	1
04_S3289	1
08_MS2887	1
CHRB_1724	1
CHRB_1733	1
CHRB_1734	1
CHRB_1735	1
CHRB_1737	1
06_MS1392	1
CHRB_1726	1
CHRB_1736	1
CHR_166	1
CHR_178	1
11_6490	1
CHR_089	1
11_MS1920	1
CGY_HR_002	1
09_MS1974	1
CGY_HR_085	1
CGY_HR_101	1
CGY_HR_120	1
CGY_HR_198	1
CGY_HR_247	1
CHR_124	1
CHR_128	1
CHR_159	1
CNET_043	1
ER3455	1
06_5176	1
06_6212	1
06_4011	1
06_3850	1
08_4806	1
CHRB_555	1
02ER5817	1
05_S1084	1
CGY_HR_026	1
CGY_HR_119	1
CGY_HR_140	1
ER3485	1
11_4460	1
06_1878	1
11_MS2010	1
CHRB_410	1
CHRB_414	1
10_MS342	1
08_MS1491	1
CHRB_399	1
CHRB_1158	1
CHRB_1159	1
CHRB_1160	1
CHRB_1161	1
CHRB_1180	1
CHRB_1181	1
CHRB_1198	1
CHRB_1208	1
CHRB_372	1
CHRB_419	1
CHRB_483	1
CHRB_1100	1
06_MS557	1
CHRB_400	1
CHRB_409	1
CHRB_413	1
10_MS2342	1
10_MS1714	1
CHRB_1089	1
CHRB_1002	1
CHRB_985	1
CHRB_551	1
CGY_HR_075	1
03ER1144	1
03ER2298	1
03ER3204	1
11_0353	1
06_4250	1
06_MS2056	1
08_MS2270	1
10_MS2855	1
11_MS1778_1	1
11_MS1778_2	1
BCC_82	1
06_MS599	1
CHRB_1177	1
10_3871	1
10_3873	1
11_7489	1
06_MS2121	1
09_MS1780	1
CGY_HR_195	1
05_S513	1
06_MS475	1
10_MS1801	1
CHRB_1194	1
06_MS806	1
CHRB_1187	1
CHRB_1188	1
CHRB_1189	1
CHRB_1190	1
CHRB_1204	1
CHRB_1205	1
CHRB_1211	1
CHRB_1222	1
CHRB_1223	1
CHRB_1224	1
CHRB_1258	1
CHRB_1259	1
CHRB_1264	1
CHRB_1179	1
CHR_158	1
CHRB_1186	1
04_S1992	1
CHRB_1165	1
CHRB_1163	1
06_MS1585	1
ER2963	1
11_MS3155	1
BCC_95	1
CHRB_1166	1
CHRB_1214	1
06_MS389	1
09_MS18	1
07_MS1236	1
CHRB_2450	1
CHRB_2454	1
CHRB_2475	1
02ER1875	1
06_4910	1
07_0920	1
06_6740	1
08_5808	1
07_0217	1
08_MS3717	1
CBRH_4_2012	1
CHRB_2364	1
24_CGY_HR_015	1
25_CGY_HR_025	1
BCC_39	1
BCC_57	1
ER3509	1
ER4397	1
ER5057	1
08_0001	1
06_7631	1
06_4251	1
08_4457	1
08_5490	1
07_3461	1
08_4913	1
10_MS2949	1
CGY_HR_122	1
CGY_HR_172	1
CGY_HR_182	1
10_MS1663	1
11_6163	1
11_7081	1
CGY_HR_004	1
CGY_HR_015	1
CGY_HR_025	1
MK_104	1
PC_69	1
08_5178	1
CGY_HR_088	1
06_6988	1
CGY_HR_211	1
Ice_H21	1
NCTC_13257	1
10_4518	1
11_6681	1
06_4540	1
06_MS2087	1
CGY_HR_224	1
QEII_30_2012	1
CHR_099	1
BCC_32	1
CGY_HR_093	1
CGY_HR_103	1
CGY_HR_188	1
ER3394	1
11_2312	1
10_5082	1
10_8221	1
11_0845	1
07_7190	1
07_0220	1
06_MS1900	1
BCC_29	1
ER4899	1
CGY_HR_094	1
09_MS2451	1
CHR_075	1
11_4755	1
11_2971	1
05_S1300	1
05_S1805	1
04_S1452	1
03ER4677	1
05_S2047	1
02ER3316	1
03ER5646	1
06_MS1838	1
CHRB_2297	1
CGY_HR_008	1
CGY_HR_073	1
CGY_HR_074	1
CGY_HR_087	1
ER5843	1
NCTC_13264	1
06_4735	1
07_1576	1
07_1577	1
06_3129	1
06_3783	1
06_3849	1
06_3851	1
06_3852	1
06_6768	1
06_4732	1
07_5039	1
04_S2078	1
06_MS1070	1
07_MS1241	1
08_MS2297	1
08_MS3350	1
09_MS1892	1
11_MS2209	1
CHRB_2235	1
CHRB_2236	1
QEII_14_2012	1
VRH_7_2012	1
CGY_HR_153	1
CGY_HR_154	1
CGY_HR_155	1
CHRB_1135	1
CHRB_1192	1
04_S1643	1
08_MS2988	1
CHRB_1207	1
CHRB_1245	1
CHRB_1247	1
CHRB_1248	1
CHRB_1249	1
CHRB_1540	1
CHRB_1836	1
CHRB_1881	1
CHRB_1882	1
CHRB_2275	1
05_S1396	1
05_S1514	1
05_S1597	1
CHRB_1221	1
CHRB_1240	1
CHRB_2274	1
CGY_HR_092	1
CGY_HR_097	1
CGY_HR_136	1
CGY_HR_138	1
CGY_HR_141	1
CGY_HR_148	1
CGY_HR_137	1
11_MS2276	1
11_MS2563	1
11_MS2340	1
11_MS2597	1
08_MS2686	1
CHRB_1541	1
CHRB_1542	1
CHRB_1545	1
CHRB_1546	1
CHRB_1547	1
CHRB_1548	1
10_MS183	1
10_MS1163	1
BCC_42	1
CHRB_1879	1
07_MS1054	1
CHRB_1237	1
CHRB_1238	1
CHRB_1239	1
CHRB_1241	1
CHRB_1243	1
CHRB_1242	1
06_MS470	1
CHRB_1244	1
04_S2688	1
CHRB_2269	1
CGY_HR_162	1
CHRB_1193	1
CGY_HR_169	1
CHR_019	1
CHR_027	1
CHR_041	1
CHR_150	1
CHR_163	1
CHR_172	1
CHR_184	1
CHR_167	1
CGY_HR_157	1
CGY_HR_160	1
CGY_HR_161	1
CGY_HR_164	1
CGY_HR_165	1
CGY_HR_180	1
CGY_HR_189	1
CGY_HR_168	1
CGY_HR_175	1
04_S1370	1
CHRB_1113	1
CGY_HR_134	1
CGY_HR_127	1
05_S284	1
CHRB_1134	1
CHRB_1220	1
CHRB_2322	1
CHRB_1536	1
CHRB_2300	1
CHRB_2316	1
CHRB_2320	1
CHRB_2321	1
CHRB_2323	1
CHRB_2153	1
CHRB_1246	1
CHRB_1880	1
CHRB_1538	1
CHRB_1837	1
CHRB_585	1
CHRB_2383	1
CHRB_568	1
CHRB_881	1
CHRB_1253	1
CHRB_1378	1
CHRB_1380	1
11_MS2566	1
08_6878	1
07_6898	1
08_6976	1
07_6424	1
06_5178	1
08_6879	1
07_6362	1
07_6623	1
08_6876	1
08_6977	1
06_7655	1
08_6434	1
07_0674	1
06_7632	1
07_3646	1
06_7738	1
06_3350	1
07_1114	1
08_6433	1
07_1494	1
06_3077	1
08_6436	1
07_2279	1
S1108050228	1
S1108070036	1
S1107010218	1
S1107290011	1
S1108010016	1
S1108010050	1
S1108020122	1
S1108020204	1
S1108030052	1
S1108030081	1
S1108050030	1
S1108050229	1
S1108050245	1
S1108060030	1
S1108090155	1
S1108120093	1
S1108220153	1
S1108160299	1
S1108170155	1
S1108260009	1
S1108200068	1
S1107270158	1
S1107260061	1
S1108010051	1
S1108100041	1
S1108160261	1
S118230243	1
S1107280194	1
S1107270189	1
S1107260056	1
S1107280026	1
S1107190220	1
S1107200054	1
S1107290047	1
BCCDC_Strain01	1
BCCDC_Strain02	1
BCCDC_Strain03	1
BCCDC_Strain04	1
BCCDC_Strain05	1
BCCDC_Strain06	1
BCCDC_Strain07	1
BCCDC_Strain08	1
BCCDC_Strain09_1	1
BCCDC_Strain10	1
BCCDC_Strain11	1
BCCDC_Strain12	1
BCCDC_Strain13	1
BCCDC_Strain14	1
BCCDC_Strain15	1
BCCDC_Strain16	1
BCCDC_Strain17	1
BCCDC_Strain18	1
BCCDC_Strain19	1
BCCDC_Strain20	1
BCCDC_Strain21	1
BCCDC_Strain22	1
BCCDC_Strain23	1
BCCDC_Strain24	1
BCCDC_Strain25_1	1
BCCDC_Strain26	1
BCCDC_Strain27	1
BCCDC_Strain28	1
BCCDC_Strain29_1	1
BCCDC_Strain30	1
BCCDC_Strain31	1
BCCDC_Strain32	1
BCCDC_Strain33	1
BCCDC_Strain34	1
BCCDC_Strain35	1
BCCDC_Strain36	1
BCCDC_Strain37	1
BCCDC_Strain38	1
BCCDC_Strain39	1
BCCDC_Strain40	1
BCCDC_Strain41	1
BCCDC_Strain42	1
BCCDC_Strain43	1
BCCDC_Strain44	1
BCCDC_Strain45	1
BCCDC_Strain46	1
BCCDC_Strain47	1
BCCDC_Strain48	1
BCCDC_Strain49	1
BCCDC_Strain50	1
BCCDC_Strain51	1
BCCDC_Strain52	1
BCCDC_Strain53	1
BCCDC_Strain54	1
BCCDC_Strain55	1
BCCDC_Strain56	1
BCCDC_Strain59	1
BCCDC_Strain60	1
BCCDC_Strain61	1
BCCDC_Strain62	1
BCCDC_Strain63	1
BCCDC_Strain64	1
BCCDC_Strain65	1
BCCDC_Strain66	1
BCCDC_Strain67	1
BCCDC_Strain68	1
BCCDC_Strain69	1
BCCDC_Strain70	1
BCCDC_Strain72	1
BCCDC_Strain73	1
BCCDC_Strain74	1
BCCDC_Strain75	1
BCCDC_Strain76	1
BCCDC_Strain77	1
BCCDC_Strain78	1
BCCDC_Strain79	1
BCCDC_Strain80	1
BCCDC_Strain81	1
BCCDC_Strain82	1
BCCDC_Strain83	1
BCCDC_Strain84	1
BCCDC_Strain85	1
BCCDC_Strain86	1
BCCDC_Strain87	1
BCCDC_Strain88	1
BCCDC_Strain89	1
BCCDC_Strain90	1
BCCDC_Strain91	1
BCCDC_Strain92	1
BCCDC_Strain93	1
BCCDC_Strain94	1
BCCDC_Strain95	1
BCCDC_Strain96	1
BCCDC_Strain97	1
BCCDC_Strain98	1
CSTH52	1
CSTH100	1
CSTH101	1
CSTH102	1
CSTH103	1
CSTH104	1
CSTH105	1
CSTH106	1
CSTH107	1
CSTH108	1
CSTH110	1
CSTH111	1
CSTH112	1
CSTH113	1
CSTH114	1
CSTH115	1
CSTH116	1
CSTH15	1
CSTH20	1
CSTH22	1
CSTH23	1
CSTH27	1
CSTH32	1
CSTH34	1
CSTH35	1
CSTH36	1
CSTH37	1
CSTH38	1
CSTH39	1
CSTH41	1
CSTH42	1
CSTH43	1
CSTH44	1
CSTH45	1
CSTH46	1
CSTH48	1
CSTH49	1
CSTH50	1
CSTH51	1
CSTH53a	1
CSTH53b	1
CSTH54	1
CSTH55	1
CSTH56	1
CSTH57	1
CSTH58	1
CSTH60	1
CSTH61	1
CSTH62	1
CSTH63	1
CSTH64	1
CSTH65	1
CSTH66	1
CSTH67	1
CSTH68	1
CSTH69	1
CSTH70	1
CSTH71	1
CSTH72	1
CSTH73b	1
CSTH74	1
CSTH75	1
CSTH76	1
CSTH77	1
CSTH78	1
CSTH79	1
CSTH80	1
CSTH81	1
CSTH82	1
CSTH83	1
CSTH84	1
CSTH85a	1
CSTH85b	1
CSTH86	1
CSTH87	1
CSTH88	1
CSTH89	1
CSTH90	1
CSTH91	1
CSTH92	1
CSTH93	1
CSTH94	1
CSTH95	1
CSTH96	1
CSTH98	1
CSTH99	1
14_8097	1
14_8127	1
14_7920	1
14_8096	1
14_8209	1
14_1195	1
14_2041	1
14_7921	1
14_0095	1
14_7003	1
14_7919	1
14_8210	1
14_2040	1
14_1388	1
14_1622	1
14_6801	1
14_6802	1
14_7100	1
14_8776	1
14_6046	1
14_0389	1
14_0860	1
14_0303	1
14_6116	1
14_6115	1
14_0857	1
14_0859	1
14_8652	1
14_8775	1
14_1314	1
14_7368	1
14_8953	1
14_0858	1
14_0861	1
14_0388	1
14_6045	1
14_6047	1
14_2228	1
14_2039	1
14_7369	1
14_8125	1
14_6114	1
14_0304	1
14_6233	1
14_8126	1
CHRA_117	1
CHRA_155	1
CHRA_156	1
CHRA_17	1
CHRA_180b	1
CHRA_189	1
CHRA_213	1
CHRA_225	1
CHRA_232	1
CHRA_29	1
CHRA_45	1
CHRA_47	1
CHRA_6	1
CHRA_82	1
LH_07_MS1696	1
LH_07_MS1142	1
LH_07_MS1439a	1
LH_07_MS1540a	1
LH_07_MS1735a	1
LH_07_MS2139a	1
LH_07_MS2737	1
LH_07_MS330	1
LH_07_MS656	1
LH_07_MS959	1
LH_08_MB2691	1
LH_11_MB2950	1
LH_11_MS2727	1
LH_12_MS1579	1
LH_12_MS1777	1
LH_12_MS1801	1
LH_12_MS2823	1
LH_12_MS2882	1
LH_12_MS392	1
LH_12_MS983	1
LH_13_MS11	1
LH_13_MS1247	1
LH_13_MS2331	1
LH_13_MS3057	1
LH_13_MS3671	1
LH_13_MS4114	1
LH_13_MS5579	1
LH_14_MS1030	1
LH_14_MS123	1
LH_14_MS1915	1
LH_14_MS2257	1
LH_14_MS2323	1
LH_14_MS2358	1
LH_14_MS2371	1
LH_14_MS2745	1
LH_14_MS2815	1
LH_14_MS3039	1
LH_14_MS3069	1
LH_14_MS50	1
CHRA_14	1
CHRA_18	1
CHRA_32	1
LH_14_MS1764	1
LH_12_MS1908	1
CHRA_269	1
CHRA_271	1
CHRA_272	1
CHRA_276	1
CHRA_281	1
CHRA_282	1
CHRA_283	1
CHRA_286	1
CHRA_288	1
CHRA_289	1
CHRA_292	1
CHRA_294	1
CHRA_301	1
CHRB_2652	1
LH_14_MS1956	1
LH_07_MS3062	1
LH_07_MS3162	1
CHRA_10	1
CHRA_12	1
CHRA_180a	1
CHRA_39	1
CHRA_7	1
CHRB_196	1
LH_07_MS2881	1
LH_07_MS2992	1
LH_11_MS1425a	1
LH_14_MS2091	1
CHRA_15	1
LH_14_MS639	1
LH_11_MS3434	1
CHRA_234	1
CHRA_104	1
LH_12_MS3745	1
CHRA_265	1
CHRA_266	1
CHRA_113	1
CHRA_83	1
CHRA_94	1
LH_12_MS2915	1
LH_13_MS1964	1
LH_14_MS332	1
LH_12_MS3321	1
LH_12_MS3330	1
CHRA_267	1
LH_13_MS3490	1
LH_14_MS2457	1
LH_07_MS1802	1
CHRB_440	1
CHRA_201	1
LH_11_MS1678a	1
CHRB_3507	1
LH_12_MS1664	1
LH_14_MS2476	1
CHRA_327	1
CHRA_329	1
CHRA_330	1
LH_13_MS642	1
CHRA_320	1
CHRA_328	1
CHRA_210	1
LH_13_MS2407	1
CHRA_199	1
CHRA_203	1
CHRA_205	1
CHRA_218	1
CHRA_219	1
CHRA_220	1
CHRA_221	1
CHRA_227	1
LH_13_MS2864	1
LH_13_MS408	1
LH_14_MS749	1
LH_15_MS41	1
CHRA_194	1
CHRA_334	1
CHRA_333	1
CHRA_332	1
LH_11_MS3638	1
LH_14_MS1991	1
LH_14_MS2089	1
CHRA_28	1
CHRA_38	1
CHRA_72	1
LH_12_MS3399	1
LH_14_MS1026	1
LH_13_MS668a	1
LH_13_MS2443	1
LH_14_MS2278	1
CHRA_43	1
LH_12_MS43	1
LH_14_MS2311	1
LH_14_MS2950	1
