id	Project	Year	Date.num	Province	Region	Source	Sample type	CGF	eCGF	eCGF_100	eCGF95	MLST-ST	MLST-CC
13_019738_0019	MBS	2013	41344	Undefined	Atlantic	Chicken	Thigh	117.001	40	0117.001.007	117.001	1212	ST-607 complex
13_028074_0016	MBS	2013	41374	BC	West	Chicken	Breast	117.001	40	0117.001.007	117.001	1212	ST-607 complex
13_082236_0022	MBS	2013	41562	QC	East	Chicken	Carcass	117.001	39	0117.001.007	117.001	1212	ST-607 complex
13_028466_0003	MBS	2013	41375	ON	Central	Chicken	Carcass	117.001	40	0117.001.007	117.001	1212	ST-607 complex
13_022169_0020	MBS	2013	41383	QC	East	Chicken	Breast	117.001	40	0117.001.007	117.001	1212	ST-607 complex
13_036840_0005	MBS	2013	41422	QC	East	Chicken	Thigh	117.001	40	0117.001.001	117.001	1212	ST-607 complex
13_029054_0017	MBS	2013	41409	QC	East	Chicken	Thigh	117.001	40	0117.001.001	117.001	1212	ST-607 complex
08_4455	FNC	2008	39626	ON	Central	Human	Stool	117.001	40	0117.001.001	117.001	1212	ST-607 complex
13_041902_0011	MBS	2013	41424	QC	East	Chicken	Breast	117.001	40	0117.001.001	117.001	1212	ST-607 complex
CA10SH18588026501	CIPARS	2018	43244	ON	Central	Chicken	Fecal	117.002	40	0117.002.001	117.002	1212	ST-607 complex
CA10SH18588027301	CIPARS	2018	43249	AB	West	Chicken	Fecal	117.002	40	0117.002.001	117.002	1212	ST-607 complex
CA10SH18588023501	CIPARS	2018	43215	BC	West	Chicken	Fecal	117.002	40	0117.002.001	117.002	1212	ST-607 complex
CA10SH18588028501	CIPARS	2018	43251	AB	West	Chicken	Fecal	117.002	40	0117.002.001	117.002	1212	ST-607 complex
08_1716	FNC	2007	39370	ON	Central	Chicken	Undefined	117.002	40	0117.002.001	117.002	1212	ST-607 complex
13_078767_0018	MBS	2013	41550	BC	West	Chicken	Breast	120.001	40	0120.001.002	120.001	607	ST-607 complex
13_082236_0029	MBS	2013	41562	BC	West	Chicken	Carcass	120.001	40	0120.001.002	120.001	607	ST-607 complex
CA10SH18588041701	CIPARS	2018	43340	BC	West	Chicken	Fecal	120.001	40	0120.001.002	120.001	607	ST-607 complex
CA10SH18588041801	CIPARS	2018	43340	BC	West	Chicken	Fecal	120.001	40	0120.001.002	120.001	607	ST-607 complex
CA10SH18588044601	CIPARS	2018	43368	AB	West	Chicken	Fecal	120.001	40	0120.001.002	120.001	607	ST-607 complex
CA10SH18588048401	CIPARS	2018	43381	BC	West	Chicken	Fecal	120.001	40	0120.001.002	120.001	607	ST-607 complex
13_011166_0022	MBS	2013	41312	BC	West	Chicken	Fecal	120.001	40	0120.001.002	120.001	924	ST-607 complex
13_019045_0013	MBS	2013	41338	QC	East	Chicken	Carcass	117.001	40	0117.001.001	117.001	-	-
13_007427_0009	MBS	2013	41329	QC	East	Chicken	Breast	117.001	40	0117.001.001	117.001	-	-
13_004224_0012	MBS	2013	41288	QC	East	Chicken	Thigh	117.001	40	0117.001.001	117.001	-	-
13_061867_0022	MBS	2013	41492	Undefined	Atlantic	Chicken	Breast	117.002	40	0117.002.001	117.002	-	-
13_061867_0017	MBS	2013	41492	Undefined	Atlantic	Chicken	Thigh	117.002	40	0117.002.001	117.002	-	-
13_007858_0020	MBS	2013	41333	BC	West	Chicken	Carcass	117.002	40	0117.002.001	117.002	-	-
13_007858_0021	MBS	2013	41333	Undefined	Atlantic	Chicken	Breast	117.002	40	0117.002.001	117.002	-	-
13_007858_0023	MBS	2013	41333	Undefined	Atlantic	Chicken	Carcass	Undefined	37	Undefined	Undefined	-	-
13_009777_0020	MBS	2013	41309	AB	West	Chicken	Breast	120.002	40	0120.002.001	120.002	-	-
13_010823_0015	MBS	2013	41311	AB	West	Chicken	Carcass	120.002	40	0120.002.001	120.002	-	-
13_025661_0012	MBS	2013	41366	AB	West	Chicken	Breast	120.002	40	0120.002.001	120.002	-	-
13_025675_0008	MBS	2013	41366	AB	West	Chicken	Carcass	120.002	40	0120.002.001	120.002	-	-
19_06562	FNC	2019	43693	AB	West	Human	Stool	120.001	39	0120.001.002	120.001	-	-
13_037799_0012	MBS	2013	41410	QC	East	Chicken	Breast	103.001	40	0103.001.002	103.001	52	ST-52 complex
13_031403_0011	MBS	2013	41417	ON	Central	Chicken	Carcass	103.001	39	0103.001.002	103.001	52	ST-52 complex
19_07185	FNC	2019	42682	NB	Atlantic	Human	Stool	103.001	40	0103.001.002	103.001	52	ST-52 complex
17_9202	FNC	2017	43090	ON	Central	Human	Stool	103.001	40	0103.001.002	103.001	52	ST-52 complex
17_4374	FNC	2017	42914	ON	Central	Human	Stool	103.001	40	0103.001.002	103.001	52	ST-52 complex
13_018935_0013	MBS	2013	41340	AB	West	Chicken	Breast	103.001	40	0103.001.002	103.001	52	ST-52 complex
13_094342_0020	MBS	2013	41604	AB	West	Chicken	Breast	103.001	40	0103.001.002	103.001	52	ST-52 complex
13_097034_0012	MBS	2013	41612	ON	Central	Chicken	Thigh	103.001	40	0103.001.002	103.001	52	ST-52 complex
19_06042	FNC	2019	43677	AB	West	Human	Stool	103.001	40	0103.001.002	103.001	52	ST-52 complex
19_06383	FNC	2019	43688	AB	West	Human	Stool	103.001	40	0103.001.002	103.001	52	ST-52 complex
13_020106_0018	MBS	2013	41344	AB	West	Chicken	Fecal	103.001	40	0103.001.002	103.001	52	ST-52 complex
19_06786	FNC	2019	43695	QC	East	Human	Stool	103.001	40	0103.001.002	103.001	52	ST-52 complex
19_06840	FNC	2019	43696	QC	East	Human	Stool	103.001	40	0103.001.002	103.001	52	ST-52 complex
19_05673	FNC	2019	43656	QC	East	Human	Stool	103.001	40	0103.001.002	103.001	52	ST-52 complex
19_06443	FNC	2019	43684	QC	East	Human	Stool	103.001	40	0103.001.002	103.001	52	ST-52 complex
19_06440	FNC	2019	43685	QC	East	Human	Stool	103.001	40	0103.001.002	103.001	52	ST-52 complex
19_05892	FNC	2019	43662	QC	East	Human	Stool	103.001	40	0103.001.002	103.001	52	ST-52 complex
13_078168_0017	MBS	2013	41549	AB	West	Chicken	Breast	103.001	40	0103.001.002	103.001	52	ST-52 complex
17_6646	FNC	2017	42991	ON	Central	Human	Stool	103.001	40	0103.001.002	103.001	52	ST-52 complex
13_027524_0021	MBS	2013	41372	BC	West	Chicken	Fecal	103.001	40	0103.001.002	103.001	52	ST-52 complex
13_043601_0023	MBS	2013	41430	BC	West	Chicken	Thigh	103.001	40	0103.001.002	103.001	52	ST-52 complex
08_0668	FNC	2008	39486	ON	Central	Human	Stool	103.001	40	0103.001.002	103.001	52	ST-52 complex
13_084182_0029	MBS	2013	41568	AB	West	Chicken	Fecal	103.001	40	0103.001.002	103.001	52	ST-52 complex
13_084182_0030	MBS	2013	41568	AB	West	Chicken	Fecal	103.001	40	0103.001.002	103.001	52	ST-52 complex
13_019009_0019	MBS	2013	41340	AB	West	Chicken	Fecal	103.001	40	0103.001.002	103.001	52	ST-52 complex
18_8518	FNC	2018	43376	BC	West	Human	Stool	103.001	40	0103.001.002	103.001	52	ST-52 complex
13_003019_0017	MBS	2013	41284	ON	Central	Chicken	Thigh	103.001	40	0103.001.002	103.001	2563	ST-52 complex
13_002964_0019	MBS	2013	41284	ON	Central	Chicken	Fecal	103.001	40	0103.001.002	103.001	2563	ST-52 complex
13_027106_0025	MBS	2013	41372	BC	West	Chicken	Breast	103.001	40	0103.001.002	103.001	52	ST-52 complex
13_075600_0017	MBS	2013	41541	BC	West	Chicken	Breast	103.001	39	0103.001.002	103.001	52	ST-52 complex
07_3924	FNC	2007	39288	ON	Central	Human	Stool	103.001	40	0103.001.002	103.001	52	ST-52 complex
18_3427	FNC	2018	43230	ON	Central	Human	Stool	103.001	40	0103.001.002	103.001	-	-
06_7233	FNC	2006	39031	ON	Central	Human	Stool	103.001	40	0103.001.002	103.001	52	ST-52 complex
18_6865	FNC	2018	43328	AB	West	Human	Stool	103.001	40	0103.001.002	103.001	52	ST-52 complex
13_082277_0008	MBS	2013	41562	BC	West	Chicken	Breast	103.001	40	0103.001.002	103.001	52	ST-52 complex
18_4495	FNC	2018	43270	AB	West	Human	Stool	103.001	40	0103.001.003	103.001	52	ST-52 complex
13_042005_0006	MBS	2013	41455	BC	West	Chicken	Carcass	103.001	40	0103.001.002	103.001	52	ST-52 complex
13_076554_0036	MBS	2013	41543	Undefined	Central	Chicken	Fecal	103.001	40	0103.001.002	103.001	52	ST-52 complex
13_076962_0027	MBS	2013	41544	ON	Central	Chicken	Fecal	103.001	40	0103.001.002	103.001	52	ST-52 complex
18_2034	FNC	2018	43181	BC	West	Human	Stool	103.001	39	0103.001.002	103.001	52	ST-52 complex
13_075600_0013	MBS	2013	41548	BC	West	Chicken	Breast	103.001	40	0103.001.002	103.001	52	ST-52 complex
08_5287	FNC	2008	39657	ON	Central	Human	Undefined	103.001	40	0103.001.002	103.001	52	ST-52 complex
13_025606_0015	MBS	2013	41366	AB	West	Chicken	Fecal	120.002	40	0120.002.001	120.002	-	-
13_018017_0012	MBS	2013	41338	AB	West	Chicken	Fecal	120.002	40	0120.002.001	120.002	-	-
13_002033_0022	MBS	2013	41282	AB	West	Chicken	Thigh	120.002	39	0120.002.001	120.002	-	-
13_002082_0011	MBS	2013	41282	AB	West	Chicken	Carcass	120.002	40	0120.002.001	120.002	-	-
08_6314	FNC	2008	39688	ON	Central	Human	Undefined	120.002	40	0120.002.002	120.002	924	ST-607 complex
13_076155_0007	MBS	2013	41542	QC	East	Chicken	Fecal	115.001	40	0115.001.002	115.001	607	ST-607 complex
17_6545	FNC	2017	42990	ON	Central	Human	Stool	120.001	40	0120.001.002	120.001	607	ST-607 complex
18_1718	FNC	2018	43167	ON	Central	Human	Stool	120.003	40	0120.003.004	120.003	4056	ST-607 complex
19_04431	FNC	2019	43584	ON	Central	Human	Stool	103.001	39	0103.001.005	103.001	607	ST-607 complex
18_8972	FNC	2018	43392	AB	West	Human	Stool	117.001	39	0117.001.001	117.001	1707	ST-607 complex
13_014793_0041	MBS	2013	41326	QC	East	Chicken	Breast	114.001	40	0114.001.005	114.001	-	-
13_002597_0006	MBS	2013	41282	QC	East	Chicken	Carcass	114.001	39	0114.001.005	114.001	-	-
12_107607_0011	MBS	2012	41255	QC	East	Chicken	Carcass	114.001	40	0114.001.005	114.001	-	-
13_011177_0022	MBS	2013	41312	QC	East	Chicken	Breast	114.001	40	0114.001.005	114.001	-	-
13_046177_0030	MBS	2013	41438	QC	East	Chicken	Thigh	Undefined	36	Undefined	Undefined	-	-
13_035602_0007	MBS	2013	41403	QC	East	Chicken	Fecal	114.001	40	0114.001.002	114.001	-	-
13_002589_0006	MBS	2013	41282	QC	East	Chicken	Thigh	Undefined	37	Undefined	Undefined	-	-
12_106731_0008	MBS	2012	41253	QC	East	Chicken	Breast	114.001	39	0114.001.005	114.001	-	-
13_082760_0032	MBS	2013	41562	QC	East	Chicken	Breast	114.001	40	0114.001.005	114.001	-	-
13_078693_0003	MBS	2013	41550	QC	East	Chicken	Fecal	114.001	40	0114.001.005	114.001	-	-
13_063992_0031	MBS	2013	41500	QC	East	Chicken	Fecal	114.001	40	0114.001.003	114.001	1911	ST-1911
13_057964_0022	MBS	2013	41478	Undefined	Atlantic	Chicken	Fecal	114.001	40	0114.001.003	114.001	1911	ST-1911
12_097485_0028	MBS	2012	41236	ON	Central	Chicken	Thigh	114.001	40	0114.001.003	114.001	1911	ST-1911
12_097485_0027	MBS	2012	41229	Undefined	Central	Chicken	Carcass	114.001	40	0114.001.003	114.001	1911	ST-1911
13_033042_0013	MBS	2013	41394	Undefined	Central	Chicken	Carcass	114.001	40	0114.001.003	114.001	1911	ST-1911
13_058480_0024	MBS	2013	41479	ON	Central	Chicken	Fecal	114.001	40	0114.001.003	114.001	1911	ST-1911
17_2559	FNC	2017	42846	ON	Central	Human	Stool	114.001	40	0114.001.006	114.001	1911	ST-1911
08_1715	FNC	2007	39364	ON	Central	Chicken	Undefined	5.001	40	0005.001.001	5.001	3529	ST-3529
18_8624	FNC	2018	43376	AB	West	Human	Stool	114.001	40	0114.001.002	114.001	1911	ST-1911
13_089035_0024	MBS	2013	41593	QC	East	Chicken	Carcass	114.001	40	0114.001.002	114.001	-	-
13_061123_0030	MBS	2013	41517	AB	West	Chicken	Breast	787.001	40	0787.001.001	787.001	-	-
13_061123_0037	MBS	2013	41485	AB	West	Chicken	Thigh	787.001	40	0787.001.001	787.001	-	-
13_051705_0023	MBS	2013	41459	BC	West	Chicken	Thigh	787.001	40	0787.001.001	787.001	457	ST-353 complex
18_5937	FNC	2018	43305	AB	West	Human	Stool	787.001	39	0787.001.001	787.001	457	ST-353 complex
06_2878	FNC	2005	38684	ON	Central	Chicken	Undefined	787.001	39	0787.001.001	787.001	-	-
17_5908	FNC	2017	42970	ON	Central	Human	Stool	787.003	39	0787.003.001	787.003	7991	ST-7991
13_074064_0031	MBS	2013	41535	QC	East	Chicken	Fecal	114.001	40	0114.001.002	114.001	-	-
13_077004_0021	MBS	2013	41544	QC	East	Chicken	Thigh	114.001	40	0114.001.002	114.001	-	-
13_087099_0011	MBS	2013	41586	QC	East	Chicken	Fecal	114.001	40	0114.001.002	114.001	-	-
13_097034_0016	MBS	2013	41612	ON	Central	Chicken	Thigh	116.001	40	0116.001.004	116.001	1219	ST-1219
13_093879_0011	MBS	2013	41603	Undefined	Atlantic	Chicken	Fecal	116.001	40	0116.001.004	116.001	1219	ST-1219
13_088597_0036	MBS	2013	41590	ON	Central	Chicken	Fecal	116.001	40	0116.001.004	116.001	1219	ST-1219
13_088597_0041	MBS	2013	41591	BC	West	Chicken	Fecal	116.001	40	0116.001.004	116.001	1219	ST-1219
13_001523_0014	MBS	2013	41281	Undefined	Atlantic	Chicken	Fecal	116.001	40	0116.001.004	116.001	1219	ST-1219
13_092728_0018	MBS	2013	41598	Undefined	Atlantic	Chicken	Fecal	116.001	40	0116.001.004	116.001	1219	ST-1219
13_003767_0018	MBS	2013	41288	Undefined	Atlantic	Chicken	Fecal	116.001	40	0116.001.004	116.001	1219	ST-1219
12_108271_0019	MBS	2012	41260	Undefined	Atlantic	Chicken	Fecal	116.001	40	0116.001.004	116.001	1219	ST-1219
13_044781_0019	MBS	2013	41435	Undefined	Atlantic	Chicken	Thigh	116.001	40	0116.001.004	116.001	1219	ST-1219
13_045259_0024	MBS	2013	41436	QC	East	Chicken	Breast	116.001	40	0116.001.004	116.001	1219	ST-1219
13_046177_0033	MBS	2013	41438	Undefined	Atlantic	Chicken	Breast	116.001	40	0116.001.004	116.001	1219	ST-1219
13_074064_0028	MBS	2013	41535	Undefined	Atlantic	Chicken	Fecal	116.001	40	0116.001.004	116.001	1219	ST-1219
13_074525_0022	MBS	2013	41536	ON	Central	Chicken	Breast	116.001	40	0116.001.004	116.001	1219	ST-1219
13_023650_0037	MBS	2013	41358	Undefined	Atlantic	Chicken	Fecal	116.001	40	0116.001.004	116.001	1219	ST-1219
13_029917_0009	MBS	2013	41381	Undefined	Atlantic	Chicken	Carcass	116.001	40	0116.001.004	116.001	1219	ST-1219
07_7330	FNC	2007	39244	ON	Central	Chicken	Undefined	116.001	39	0116.001.004	116.001	1219	ST-1219
08_6313	FNC	2008	39675	ON	Central	Human	Undefined	116.001	39	0116.001.004	116.001	1219	ST-1219
13_082236_0024	MBS	2013	41562	Undefined	Central	Chicken	Breast	Undefined	37	Undefined	Undefined	4489	ST-353 complex
13_096519_0008	MBS	2013	41610	AB	West	Chicken	Breast	247.001	40	0247.001.002	247.001	4489	ST-353 complex
13_016545_0028	MBS	2013	41360	Undefined	Central	Chicken	Fecal	247.001	40	0247.001.001	247.001	4489	ST-353 complex
18_6092	FNC	2018	43307	BC	West	Human	Stool	129.001	39	0129.001.006	129.001	-	-
18_3805	FNC	2018	43244	AB	West	Human	Stool	129.001	39	0129.001.006	129.001	-	-
13_016430_0015	MBS	2013	41330	QC	East	Chicken	Fecal	247.001	40	0247.001.001	247.001	4489	ST-353 complex
13_007845_0019	MBS	2013	41333	Undefined	Atlantic	Chicken	Fecal	116.001	40	0116.001.004	116.001	1219	ST-1219
18_8533	FNC	2018	43376	BC	West	Human	Stool	103.001	40	0103.001.006	103.001	2895	ST-574 complex
18_2115	FNC	2018	43181	AB	West	Human	Stool	103.001	40	0103.001.006	103.001	305	ST-574 complex
19_06385	FNC	2019	43684	AB	West	Human	Stool	121.001	40	0121.001.005	121.001	-	-
18_2041	FNC	2018	43181	BC	West	Human	Stool	Undefined	37	Undefined	Undefined	-	-
13_094342_0026	MBS	2013	41604	ON	Central	Chicken	Breast	982.001	39	0982.001.002	982.001	929	ST-257 complex
13_093753_0014	MBS	2013	41603	ON	Central	Chicken	Thigh	982.001	40	0982.001.002	982.001	929	ST-257 complex
13_095310_0023	MBS	2013	41606	ON	Central	Chicken	Thigh	982.001	39	0982.001.002	982.001	929	ST-257 complex
13_095310_0029	MBS	2013	41606	ON	Central	Chicken	Breast	982.001	40	0982.001.002	982.001	929	ST-257 complex
13_023676_0020	MBS	2013	41358	ON	Central	Chicken	Carcass	982.001	40	0982.001.002	982.001	929	ST-257 complex
18_4721	FNC	2018	43277	AB	West	Human	Stool	982.001	40	0982.001.002	982.001	929	ST-257 complex
12_103113_0011	MBS	2012	41249	AB	West	Chicken	Breast	982.001	40	0982.001.002	982.001	929	ST-257 complex
19_06097	FNC	2019	43669	QC	East	Human	Stool	982.001	40	0982.001.002	982.001	257	ST-257 complex
13_037748_0025	MBS	2013	41410	ON	Central	Chicken	Carcass	982.001	40	0982.001.002	982.001	929	ST-257 complex
19_05909	FNC	2019	43671	AB	West	Human	Stool	982.001	40	0982.001.002	982.001	929	ST-257 complex
07_5039	FNC	2007	39321	ON	Central	Human	Stool	982.001	40	0982.001.002	982.001	3530	ST-257 complex
18_8251	FNC	2018	43368	AB	West	Human	Stool	982.001	40	0982.001.002	982.001	929	ST-257 complex
19_05913	FNC	2019	43676	AB	West	Human	Stool	982.001	40	0982.001.002	982.001	929	ST-257 complex
18_3651	FNC	2018	43237	AB	West	Human	Stool	982.001	40	0982.001.002	982.001	929	ST-257 complex
18_8103	FNC	2018	43364	ON	Central	Human	Stool	982.001	40	0982.001.002	982.001	929	ST-257 complex
18_9765	FNC	2018	43425	AB	West	Human	Stool	982.001	40	0982.001.002	982.001	-	-
17_4106	FNC	2017	42902	ON	Central	Human	Stool	982.001	40	0982.001.002	982.001	-	-
19_06098	FNC	2019	43672	QC	East	Human	Stool	982.001	40	0982.001.002	982.001	929	ST-257 complex
13_043577_0024	MBS	2013	41430	BC	West	Chicken	Fecal	982.007	39	0982.007.002	982.007	929	ST-257 complex
13_043615_0018	MBS	2013	41430	BC	West	Chicken	Carcass	982.007	40	0982.007.002	982.007	929	ST-257 complex
19_05912	FNC	2019	43669	AB	West	Human	Stool	982.007	40	0982.007.002	982.007	929	ST-257 complex
19_01443	FNC	2019	43501	BC	West	Human	Stool	982.007	40	0982.007.002	982.007	929	ST-257 complex
18_8252	FNC	2018	43368	AB	West	Human	Stool	982.007	40	0982.007.002	982.007	929	ST-257 complex
18_3471	FNC	2018	43230	AB	West	Human	Stool	982.007	40	0982.007.002	982.007	929	ST-257 complex
18_3360	FNC	2018	43228	AB	West	Human	Stool	982.007	40	0982.007.002	982.007	929	ST-257 complex
18_7405	FNC	2018	43348	AB	West	Human	Stool	982.007	40	0982.007.002	982.007	929	ST-257 complex
18_7271	FNC	2018	43341	AB	West	Human	Stool	982.001	39	0982.001.002	982.001	929	ST-257 complex
18_8973	FNC	2018	43392	AB	West	Human	Stool	982.001	40	0982.001.002	982.001	929	ST-257 complex
13_095253_0020	MBS	2013	41606	BC	West	Chicken	Fecal	982.001	40	0982.001.002	982.001	929	ST-257 complex
13_079139_0031	MBS	2013	41551	BC	West	Chicken	Fecal	982.001	39	0982.001.002	982.001	929	ST-257 complex
13_080523_0026	MBS	2013	41556	BC	West	Chicken	Fecal	982.001	40	0982.001.002	982.001	5261	ST-257 complex
19_05212	FNC	2019	43645	AB	West	Human	Stool	982.001	40	0982.001.002	982.001	929	ST-257 complex
00_6389	Walkerton	2000	Undefined	ON	Central	Human	Undefined	982.001	40	0982.001.002	982.001	929	ST-257 complex
07_7332	FNC	2007	39244	ON	Central	Chicken	Undefined	982.001	40	0982.001.002	982.001	929	ST-257 complex
08_1709	FNC	2007	39343	ON	Central	Chicken	Undefined	982.001	40	0982.001.002	982.001	929	ST-257 complex
13_046168_0023	MBS	2013	41438	ON	Central	Chicken	Fecal	982.001	39	0982.001.002	982.001	929	ST-257 complex
18_3514	FNC	2018	43235	AB	West	Human	Stool	982.007	40	0982.007.002	982.007	5261	ST-257 complex
18_6372	FNC	2018	43315	AB	West	Human	Stool	982.001	38	0982.001.011	982.001	990	ST-257 complex
18_8623	FNC	2018	43376	AB	West	Human	Stool	17.001	40	0017.001.010	17.001	4324	ST-4324
18_2048	FNC	2018	43181	BC	West	Human	Stool	920.001	40	0920.001.002	920.001	9354	ST-9354
CA10SH18588002701	CIPARS	2018	43143	BC	West	Chicken	Fecal	821.001	40	0821.001.008	821.001	-	-
CA10SH18588021501	CIPARS	2018	43207	AB	West	Chicken	Fecal	821.001	40	0821.001.008	821.001	-	-
CA10SH18588010301	CIPARS	2018	43159	BC	West	Chicken	Fecal	821.001	40	0821.001.008	821.001	-	-
CA10SH18588009101	CIPARS	2018	43160	BC	West	Chicken	Fecal	821.001	40	0821.001.008	821.001	-	-
CA10SH18588002601	CIPARS	2018	43143	BC	West	Chicken	Fecal	821.001	39	0821.001.008	821.001	-	-
CA10SH18588009001	CIPARS	2018	43160	BC	West	Chicken	Fecal	821.001	39	0821.001.008	821.001	-	-
CA10SH18588021401	CIPARS	2018	43207	AB	West	Chicken	Fecal	821.001	39	0821.001.008	821.001	-	-
CA10SH18588010201	CIPARS	2018	43159	BC	West	Chicken	Fecal	821.001	39	0821.001.008	821.001	-	-
CA10SH18599027901	CIPARS	2018	43311	BC	West	Turkey	Fecal	821.001	39	0821.001.008	821.001	-	-
CA10SH18588039601	CIPARS	2018	43299	AB	West	Chicken	Fecal	821.001	39	0821.001.008	821.001	-	-
CA10SH18599026401	CIPARS	2018	43306	BC	West	Turkey	Fecal	821.001	39	0821.001.008	821.001	-	-
CA10SH18599025601	CIPARS	2018	Undefined	BC	West	Turkey	Fecal	821.001	39	0821.001.008	821.001	-	-
13_005834_0012	MBS	2013	41326	Undefined	Atlantic	Chicken	Carcass	844.003	39	0844.003.002	844.003	699	ST-692 complex
13_018056_0002	MBS	2013	41338	Undefined	Atlantic	Chicken	Carcass	844.003	39	0844.003.002	844.003	699	ST-692 complex
13_005830_0012	MBS	2013	41326	Undefined	Atlantic	Chicken	Breast	844.003	38	0844.003.002	844.003	699	ST-692 complex
12_100330_0005	MBS	2012	41242	QC	East	Chicken	Thigh	844.003	38	0844.003.002	844.003	699	ST-692 complex
12_101409_0011	MBS	2012	41242	NF	Atlantic	Chicken	Carcass	844.003	39	0844.003.002	844.003	699	ST-692 complex
12_101719_0006	MBS	2012	41242	QC	East	Chicken	Thigh	844.003	39	0844.003.002	844.003	699	ST-692 complex
13_016430_0014	MBS	2013	41330	QC	East	Chicken	Fecal	844.003	39	0844.003.002	844.003	699	ST-692 complex
CA10SH18599027301	CIPARS	2018	43306	BC	West	Turkey	Fecal	844.001	39	0844.001.001	844.001	699	ST-692 complex
13_087109_0008	MBS	2013	41586	ON	Central	Chicken	Breast	844.001	39	0844.001.003	844.001	991	ST-692 complex
13_088155_0030	MBS	2013	41590	QC	East	Chicken	Fecal	797.003	40	0797.003.001	797.003	-	-
18_4493	FNC	2018	43270	AB	West	Human	Stool	797.003	39	0797.003.002	797.003	702	ST-702 complex
13_090251_0020	MBS	2013	41590	QC	East	Chicken	Carcass	810.003	40	0810.003.003	810.003	-	-
12_099741_0024	MBS	2012	41240	Undefined	Atlantic	Chicken	Carcass	844.003	39	0844.003.002	844.003	699	ST-692 complex
13_087709_0034	MBS	2013	41591	Undefined	Atlantic	Chicken	Carcass	844.003	39	0844.003.002	844.003	699	ST-692 complex
13_078687_0030	MBS	2013	41550	AB	West	Chicken	Fecal	844.003	39	0844.003.002	844.003	699	ST-692 complex
13_037799_0013	MBS	2013	41422	QC	East	Chicken	Thigh	844.003	39	0844.003.002	844.003	699	ST-692 complex
13_083026_0016	MBS	2013	41564	Undefined	Central	Chicken	Fecal	844.003	39	0844.003.002	844.003	692	ST-692 complex
